"","ItemID","classId","buildType","installId","playerName","playerId","timestamp","platform","sessionId","teacherId","type","unit","buildVersion","PlayerpostionX","PlayerpostionZ","PlayerpostionY","CamerarotationX","CamerarotationZ","CamerarotationY","QuestTableF","TasktableF","Scenenames","buildVersion.1","taskEventType","questID","taskKey","currentProgress"
"1","5c53619ae4194c47a14dccde",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 08:58:56","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",66.7399978637695,-2.96000003814697,0.792359113693237,-1,5.96046447753906e-08,0,"U1 - Welcome to WAT247",NA,"U1,U1_Quest","0.11.141","TaskActiveEvent",74,"wakeup",NA
"2","5c5361e0e4194c47a14dce5c",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:00:15","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",66.7399978637695,-2.96000003814697,0.792359113693237,0.966823399066925,-0.255445718765259,0,"U1 - Welcome to WAT247","74,wakeup","U1,U1_Quest","0.11.141","TaskProgressEvent",74,"wakeup",1
"3","5c5361e0e4194c47a14dce5d",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:00:15","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",66.7399978637695,-2.96000003814697,0.792359113693237,0.966823399066925,-0.255445718765259,0,"U1 - Welcome to WAT247","74,wakeup","U1,U1_Quest","0.11.141","TaskActiveEvent",74,"arfRoom",NA
"4","5c5361e0e4194c47a14dce5e",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:00:15","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",66.7399978637695,-2.96000003814697,0.792359113693237,0.966823399066925,-0.255445718765259,0,"U1 - Welcome to WAT247","74,wakeup;74,arfRoom","U1,U1_Quest","0.11.141","TaskCompleteEvent",74,"wakeup",NA
"5","5c536212e4194c47a14dcf8a",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:01:06","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",0.14973247051239,-54.345832824707,0.984734356403351,-0.0349018163979053,-0.999390840530396,0,"U1 - Welcome to WAT247","74,arfRoom","U1,U1_Quest","0.11.141","TaskCompleteEvent",74,"arfRoom",NA
"6","5c536212e4194c47a14dcf8c",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:01:06","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",0.14973247051239,-54.345832824707,0.984734356403351,-0.0349018163979053,-0.999390840530396,0,"U1 - Welcome to WAT247,U1 - An Amazing AI",NA,"U1,U1_Quest","0.11.141","TaskActiveEvent",77,"collectARF",NA
"7","5c536212e4194c47a14dcf8e",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:01:06","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",0.14973247051239,-54.345832824707,0.984734356403351,-0.0349018163979053,-0.999390840530396,0,"U1 - An Amazing AI","77,collectARF","U1,U1_Quest","0.11.141","TaskProgressEvent",74,"arfRoom",1
"8","5c536281e4194c47a14dd11a",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:02:44","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",0.453936964273453,-58.9781761169434,0.777678310871124,-0.0453653074800968,-0.99897038936615,0,"U1 - An Amazing AI","77,collectARF","U1,U1_Quest","0.11.141","TaskProgressEvent",77,"collectARF",1
"9","5c536281e4194c47a14dd11b",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:02:44","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",0.453936964273453,-58.9781761169434,0.777678310871124,-0.0453653074800968,-0.99897038936615,0,"U1 - An Amazing AI","77,collectARF","U1,U1_Quest","0.11.141","TaskActiveEvent",77,"checkPoster",NA
"10","5c536281e4194c47a14dd11c",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:02:44","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",0.453936964273453,-58.9781761169434,0.777678310871124,-0.0453653074800968,-0.99897038936615,0,"U1 - An Amazing AI","77,collectARF;77,checkPoster","U1,U1_Quest","0.11.141","TaskCompleteEvent",77,"collectARF",NA
"11","5c5362d6e4194c47a14dd205",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:04:09","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-3.61238980293274,-62.4347534179688,0.777678370475769,-0.985995709896088,0.166771233081818,0,"U1 - An Amazing AI","77,checkPoster","U1,U1_Quest","0.11.141","TaskProgressEvent",77,"checkPoster",1
"12","5c5362d6e4194c47a14dd206",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:04:09","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-3.61238980293274,-62.4347534179688,0.777678370475769,-0.985995709896088,0.166771233081818,0,"U1 - An Amazing AI","77,checkPoster","U1,U1_Quest","0.11.141","TaskActiveEvent",77,"trialArg",NA
"13","5c5362d6e4194c47a14dd207",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:04:09","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-3.61238980293274,-62.4347534179688,0.777678370475769,-0.985995709896088,0.166771233081818,0,"U1 - An Amazing AI","77,checkPoster;77,trialArg","U1,U1_Quest","0.11.141","TaskCompleteEvent",77,"checkPoster",NA
"14","5c536303e4194c47a14dd2a0",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:05:02","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-3.61238980293274,-62.4347534179688,0.777678370475769,-0.985995709896088,0.166771233081818,0,"U1 - An Amazing AI","77,trialArg","U1,U1_Quest","0.11.141","TaskCompleteEvent",77,"trialArg",NA
"15","5c536303e4194c47a14dd2a2",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:05:02","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-3.61238980293274,-62.4347534179688,0.777678370475769,-0.985995709896088,0.166771233081818,0,"U1 - An Amazing AI,U1 - Time to Argue!",NA,"U1,U1_Quest","0.11.141","TaskActiveEvent",78,"toppoTalk",NA
"16","5c536303e4194c47a14dd2a4",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:05:02","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-3.61238980293274,-62.4347534179688,0.777678370475769,-0.985995709896088,0.166771233081818,0,"U1 - Time to Argue!","78,toppoTalk","U1,U1_Quest","0.11.141","TaskProgressEvent",77,"trialArg",1
"17","5c536362e4194c47a14dd37e",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:06:42","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-68.1259002685547,0.488281041383743,0.792359113693237,0.999780774116516,-0.0209455490112305,0,"U1 - Time to Argue!","78,toppoTalk","U1,U1_Quest","0.11.141","TaskProgressEvent",78,"toppoTalk",1
"18","5c536362e4194c47a14dd37f",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:06:42","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-68.1259002685547,0.488281041383743,0.792359113693237,0.999780774116516,-0.0209455490112305,0,"U1 - Time to Argue!","78,toppoTalk","U1,U1_Quest","0.11.141","TaskActiveEvent",78,"completeArg",NA
"19","5c536362e4194c47a14dd380",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:06:42","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-68.1259002685547,0.488281041383743,0.792359113693237,0.999780774116516,-0.0209455490112305,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141","TaskCompleteEvent",78,"toppoTalk",NA
"20","5c5363dfe4194c47a14dd4c7",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:08:39","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-68.1259002685547,0.488281041383743,0.792359113693237,0.991894841194153,0.127062022686005,0,"U1 - Time to Argue!","78,completeArg","U1,U1_Quest","0.11.141","TaskCompleteEvent",78,"completeArg",NA
"21","5c5363dfe4194c47a14dd4c9",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:08:39","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-68.1259002685547,0.488281041383743,0.792359113693237,0.991894841194153,0.127062022686005,0,"U1 - Time to Argue!,U1 - Meet up with Jasper",NA,"U1,U1_Quest","0.11.141","TaskActiveEvent",79,"meetJasper",NA
"22","5c5363dfe4194c47a14dd4cb",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:08:39","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-68.1259002685547,0.488281041383743,0.792359113693237,0.991894841194153,0.127062022686005,0,"U1 - Meet up with Jasper","79,meetJasper","U1,U1_Quest","0.11.141","TaskProgressEvent",78,"completeArg",1
"23","5c53646be4194c47a14dd606",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:10:50","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",22.3325271606445,1.6307418346405,0.787625193595886,0.997684180736542,-0.0680166482925415,0,"U1 - Meet up with Jasper","79,meetJasper","U1,U1_Quest","0.11.141","TaskProgressEvent",79,"meetJasper",1
"24","5c53646be4194c47a14dd607",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:10:50","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",22.3325271606445,1.6307418346405,0.787625193595886,0.997684180736542,-0.0680166482925415,0,"U1 - Meet up with Jasper","79,meetJasper","U1,U1_Quest","0.11.141","TaskActiveEvent",79,"followJasper",NA
"25","5c53646be4194c47a14dd608",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:10:50","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",22.3325271606445,1.6307418346405,0.787625193595886,0.997684180736542,-0.0680166482925415,0,"U1 - Meet up with Jasper","79,meetJasper;79,followJasper","U1,U1_Quest","0.11.141","TaskCompleteEvent",79,"meetJasper",NA
"26","5c53646be4194c47a14dd618",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:11:03","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",35.611400604248,23.9559345245361,0.979737520217896,-0.481752663850784,0.876307249069214,0,"U1 - Meet up with Jasper","79,followJasper","U1,U1_Quest","0.11.141","TaskProgressEvent",79,"followJasper",1
"27","5c53646be4194c47a14dd619",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:11:03","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",35.611400604248,23.9559345245361,0.979737520217896,-0.481752663850784,0.876307249069214,0,"U1 - Meet up with Jasper","79,followJasper","U1,U1_Quest","0.11.141","TaskActiveEvent",79,"jumpDebris",NA
"28","5c53646be4194c47a14dd61a",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:11:03","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",35.611400604248,23.9559345245361,0.979737520217896,-0.481752663850784,0.876307249069214,0,"U1 - Meet up with Jasper","79,followJasper;79,jumpDebris","U1,U1_Quest","0.11.141","TaskCompleteEvent",79,"followJasper",NA
"29","5c53647fe4194c47a14dd651",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:11:21","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",30.3600845336914,30.236213684082,2.0822422504425,-0.636077225208282,0.771625399589539,0,"U1 - Meet up with Jasper","79,jumpDebris","U1,U1_Quest","0.11.141","TaskProgressEvent",79,"jumpDebris",1
"30","5c53647fe4194c47a14dd652",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:11:21","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",30.3600845336914,30.236213684082,2.0822422504425,-0.636077225208282,0.771625399589539,0,"U1 - Meet up with Jasper","79,jumpDebris","U1,U1_Quest","0.11.141","TaskActiveEvent",79,"escapePods",NA
"31","5c53647fe4194c47a14dd653",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:11:21","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",30.3600845336914,30.236213684082,2.0822422504425,-0.636077225208282,0.771625399589539,0,"U1 - Meet up with Jasper","79,jumpDebris;79,escapePods","U1,U1_Quest","0.11.141","TaskCompleteEvent",79,"jumpDebris",NA
"32","5c536489e4194c47a14dd671",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:11:29","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-0.476606011390686,55.636848449707,0.980474591255188,-0.304032623767853,0.952661633491516,0,"U1 - Meet up with Jasper","79,escapePods","U1,U1_Quest","0.11.141","TaskProgressEvent",79,"escapePods",1
"33","5c536489e4194c47a14dd672",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:11:29","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-0.476606011390686,55.636848449707,0.980474591255188,-0.304032623767853,0.952661633491516,0,"U1 - Meet up with Jasper","79,escapePods","U1,U1_Quest","0.11.141","TaskActiveEvent",79,"enterPod",NA
"34","5c536489e4194c47a14dd673",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:11:29","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-0.476606011390686,55.636848449707,0.980474591255188,-0.304032623767853,0.952661633491516,0,"U1 - Meet up with Jasper","79,escapePods;79,enterPod","U1,U1_Quest","0.11.141","TaskCompleteEvent",79,"escapePods",NA
"35","5c5364a2e4194c47a14dd6ac",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:11:48","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",2.14137053489685,74.1653671264648,0.980000019073486,-0.408330053091049,0.912834346294403,0,"U1 - Meet up with Jasper","79,enterPod","U1,U1_Quest","0.11.141","TaskCompleteEvent",79,"enterPod",NA
"36","5c5364a2e4194c47a14dd6ae",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:11:48","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",2.14137053489685,74.1653671264648,0.980000019073486,-0.408330053091049,0.912834346294403,0,"",NA,"U1,U1_Quest","0.11.141","TaskProgressEvent",79,"enterPod",1
"37","5c5364b9e4194c47a14dd6dd",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:12:21","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.669982910156,1129.66003417969,98.5059509277344,-0.0337118096649647,-0.999431610107422,0,"Find Toppo's Posters",NA,"U2,U2_Collectibles,U2_Quests","0.11.141","TaskActiveEvent",49,"poster1",NA
"38","5c5364b9e4194c47a14dd6de",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:12:21","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.669982910156,1129.66003417969,98.5059509277344,-0.0337118096649647,-0.999431610107422,0,"Find Toppo's Posters","49,poster1","U2,U2_Collectibles,U2_Quests","0.11.141","TaskActiveEvent",49,"poster2",NA
"39","5c5364b9e4194c47a14dd6df",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:12:21","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.669982910156,1129.66003417969,98.5059509277344,-0.0337118096649647,-0.999431610107422,0,"Find Toppo's Posters","49,poster1;49,poster2","U2,U2_Collectibles,U2_Quests","0.11.141","TaskActiveEvent",49,"poster3",NA
"40","5c5364b9e4194c47a14dd6e0",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:12:21","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.669982910156,1129.66003417969,98.5059509277344,-0.0337118096649647,-0.999431610107422,0,"Find Toppo's Posters","49,poster1;49,poster2;49,poster3","U2,U2_Collectibles,U2_Quests","0.11.141","TaskActiveEvent",49,"poster4",NA
"41","5c5364b9e4194c47a14dd6e1",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:12:21","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.669982910156,1129.66003417969,98.5059509277344,-0.0337118096649647,-0.999431610107422,0,"Find Toppo's Posters","49,poster1;49,poster2;49,poster3;49,poster4","U2,U2_Collectibles,U2_Quests","0.11.141","TaskActiveEvent",49,"poster5",NA
"42","5c5364b9e4194c47a14dd6e2",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:12:21","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.669982910156,1129.66003417969,98.5059509277344,-0.0337118096649647,-0.999431610107422,0,"Find Toppo's Posters","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5","U2,U2_Collectibles,U2_Quests","0.11.141","TaskActiveEvent",49,"poster6",NA
"43","5c5364ffe4194c47a14dd791",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:13:28","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",667.549987792969,1171.86535644531,99.7214050292969,0.179971471428871,-0.983672022819519,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6","U2,U2_Collectibles,U2_Quests","0.11.141","TaskActiveEvent",51,"pod",NA
"44","5c536509e4194c47a14dd7a3",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:13:37","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.210876464844,1126.1494140625,98.193977355957,0.181688025593758,-0.983356475830078,0,"Find Toppo's Posters,What just happened?,Crash Diagnostics - Mountains","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,pod","U2,U2_Collectibles,U2_Quests","0.11.141","TaskActiveEvent",44,"your pod",NA
"45","5c536513e4194c47a14dd7cd",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:13:52","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.372680664062,1125.26733398438,98.1188278198242,0.181688025593758,-0.983356475830078,0,"Find Toppo's Posters,What just happened?,Crash Diagnostics - Mountains","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,pod;44,your pod","U2,U2_Collectibles,U2_Quests","0.11.141","TaskCompleteEvent",44,"your pod",NA
"46","5c536513e4194c47a14dd7cf",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:13:52","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.372680664062,1125.26733398438,98.1188278198242,0.181688025593758,-0.983356475830078,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,pod","U2,U2_Collectibles,U2_Quests","0.11.141","TaskProgressEvent",44,"your pod",1
"47","5c536536e4194c47a14dd810",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:14:26","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.372680664062,1125.26733398438,98.1188278198242,-0.0284782815724611,-0.999594688415527,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,pod","U2,U2_Collectibles,U2_Quests","0.11.141","TaskProgressEvent",51,"pod",1
"48","5c536536e4194c47a14dd811",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:14:26","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.372680664062,1125.26733398438,98.1188278198242,-0.0284782815724611,-0.999594688415527,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,pod","U2,U2_Collectibles,U2_Quests","0.11.141","TaskActiveEvent",51,"scrap",NA
"49","5c536536e4194c47a14dd812",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:14:26","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.372680664062,1125.26733398438,98.1188278198242,-0.0284782815724611,-0.999594688415527,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,pod;51,scrap","U2,U2_Collectibles,U2_Quests","0.11.141","TaskCompleteEvent",51,"pod",NA
"50","5c53654fe4194c47a14dd858",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:14:49","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",642.536987304688,1207.30139160156,107.791450500488,-0.498004972934723,0.86717414855957,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,scrap","U2,U2_Collectibles,U2_Quests","0.11.141","TaskProgressEvent",51,"scrap",1
"51","5c53655ee4194c47a14dd86e",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:15:01","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",657.557800292969,1243.966796875,107.767517089844,-0.498970955610275,-0.866618633270264,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,scrap","U2,U2_Collectibles,U2_Quests","0.11.141","TaskProgressEvent",51,"scrap",2
"52","5c536568e4194c47a14dd896",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:15:15","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",712.841552734375,1216.76013183594,107.511917114258,0.996682941913605,0.0813829302787781,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,scrap","U2,U2_Collectibles,U2_Quests","0.11.141","TaskProgressEvent",51,"scrap",3
"53","5c536568e4194c47a14dd897",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:15:15","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",712.841552734375,1216.76013183594,107.511917114258,0.996682941913605,0.0813829302787781,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,scrap","U2,U2_Collectibles,U2_Quests","0.11.141","TaskActiveEvent",51,"hoverboard",NA
"54","5c536568e4194c47a14dd89a",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:15:15","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",712.841552734375,1216.76013183594,107.511917114258,0.996682941913605,0.0813829302787781,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,scrap;51,hoverboard","U2,U2_Collectibles,U2_Quests","0.11.141","TaskCompleteEvent",51,"scrap",NA
"55","5c5365a4e4194c47a14dd926",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:16:16","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.291564941406,1124.14331054688,97.9673309326172,0.249840423464775,-0.968287110328674,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,hoverboard","U2,U2_Collectibles,U2_Quests","0.11.141","TaskProgressEvent",51,"hoverboard",1
"56","5c5365a4e4194c47a14dd927",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:16:16","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.291564941406,1124.14331054688,97.9673309326172,0.249840423464775,-0.968287110328674,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,hoverboard","U2,U2_Collectibles,U2_Quests","0.11.141","TaskActiveEvent",51,"communications",NA
"57","5c5365a4e4194c47a14dd928",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:16:16","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",675.291564941406,1124.14331054688,97.9673309326172,0.249840423464775,-0.968287110328674,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,hoverboard;51,communications","U2,U2_Collectibles,U2_Quests","0.11.141","TaskCompleteEvent",51,"hoverboard",NA
"58","5c5365efe4194c47a14dd9de",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:17:31","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",727.79541015625,1514.42419433594,125.257843017578,0.512521922588348,0.858674168586731,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,communications","U2,U2_Collectibles,U2_Quests","0.11.141","TaskProgressEvent",49,"poster2",1
"59","5c5365efe4194c47a14dd9df",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:17:31","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",727.79541015625,1514.42419433594,125.257843017578,0.512521922588348,0.858674168586731,0,"Find Toppo's Posters,What just happened?","49,poster1;49,poster2;49,poster3;49,poster4;49,poster5;49,poster6;51,communications","U2,U2_Collectibles,U2_Quests","0.11.141","TaskCompleteEvent",49,"poster2",NA
